|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
3833.0|asymmetrisch|adjective|asymmetric
3834.0|bescheiden|adjective|modest
3835.0|entfallen|verb|to slip (sb’s mind)
3835.001|entfallen|verb|to be dropped
3836.0|die FIFA|noun|FIFA
3837.0|die Hemmung|noun|inhibition
3838.0|das Schlafzimmer|noun|bedroom
3839.0|die Tragödie|noun|tragedy
3840.0|die Wunde|noun|wound
3841.0|achtzehn|number|eighteen
3842.0|das Chaos|noun|chaos
3843.0|die Krone|noun|crown
3844.0|reiben|verb|to rub
3845.0|der Reporter|noun|reporter
3846.0|der Schluck|noun|sip
3847.0|der Schock|noun|shock
3848.0|aufschreiben|verb|to write down
3849.0|reizen|verb|to annoy
3849.001|reizen|verb|to provoke
3849.002|reizen|verb|to tempt
3850.0|das Attribut|noun|adjunct
3850.001|das Attribut|noun|attribute
3851.0|aufreißen|verb|to tear open
3852.0|die Diagnose|noun|diagnosis
3853.0|hinzukommen|verb|to be added
3853.001|hinzukommen|verb|to join
3854.0|prinzipiell|adjective|in principle
3855.0|reflektieren|verb|to reflect
3856.0|die Unterlagen (pl)|noun|documents
3857.0|die Unterlage|noun|base
3857.001|die Unterlage|noun|pad
3857.002|die Unterlage|noun|document
3858.0|vernachlässigen|verb|to neglect
3859.0|versinken|verb|to sink
3860.0|erhitzen|verb|to heat (up)
3861.0|der Ersatz|noun|replacement
3861.001|der Ersatz|noun|compensation
3862.0|die EU-Kommission|noun|European Commission
3863.0|hessisch|adjective|Hessian
3864.0|das Hessisch|noun|Hessian
3865.0|passiv|adjective|passive
3866.0|der Rauch|noun|smoke
3866.001|der Rauch|noun|fume
3867.0|stinken|verb|to stink
3868.0|tschüss|interjection|bye
3869.0|der Vorgänger|noun|predecessor
3870.0|anstarren|verb|to gaze
3870.001|anstarren|verb|to stare at
3871.0|detailliert|adjective|detailed
3872.0|die Fremdsprache|noun|foreign language
3873.0|das Gepäck|noun|luggage
3874.0|unglücklich|adjective|unhappy
3874.001|unglücklich|adjective|unfortunate
3875.0|wehen|verb|to blow
3875.001|wehen|verb|to flutter
3876.0|ausprobieren|verb|to try out
3877.0|bewerben (sich)|verb|to apply
3878.0|erhoffen|verb|to expect
3878.001|erhoffen|verb|to hope for
3879.0|die Feder|noun|feather
3880.0|die Feuerwehr|noun|fire brigade
3881.0|fixieren|verb|to fixate on sb/sth
3882.0|das Gemälde|noun|painting
3883.0|das Heim|noun|home
3883.001|das Heim|noun|institution
3884.0|heranziehen|verb|to consult
3884.001|heranziehen|verb|to draw near
3885.0|das Image|noun|image
3886.0|der Koch|noun|cook
3887.0|der Stadtteil|noun|district
3888.0|der Träger|noun|strap
3888.001|der Träger|noun|holder
3888.002|der Träger|noun|responsible body
3889.0|verschärfen|verb|to tighten
3889.001|verschärfen|verb|to intensify
3890.0|die Zunahme|noun|increase
3891.0|annähern|verb|to approach
3892.0|der Baron|noun|baron
3893.0|das Eigentum|noun|property
3894.0|gründlich|adjective|thorough
3895.0|Sachsen-Anhalt|noun|Saxony-Anhalt
3896.0|umsehen|verb|to look (around)
3897.0|via|preposition|via
3898.0|abziehen|verb|to take off
3898.001|abziehen|verb|to withdraw
3898.002|abziehen|verb|to subtract
3899.0|der Befund|noun|result
3899.001|der Befund|noun|finding(s)
3900.0|die Niederlande|noun|the Netherlands
3901.0|schwanken|verb|to vary
3902.0|der Stoß|noun|push
3902.001|der Stoß|noun|shock
3903.0|der Unsinn|noun|nonsense
3904.0|die Wahlperiode|noun|term
3905.0|blockieren|verb|to block
3906.0|das Defizit|noun|deficit
3907.0|die Dynamik|noun|dynamics
3908.0|nirgendwo|adverb|nowhere
3909.0|umarmen|verb|to embrace
3910.0|die Vernunft|noun|reason
3911.0|die Anregung|noun|stimulus
3911.001|die Anregung|noun|idea
3912.0|der Code|noun|code
3913.0|jetzig|adjective|current
3914.0|kommunizieren|verb|to communicate
3915.0|der Krebs|noun|cancer
3916.0|der Kühlschrank|noun|fridge
3917.0|lächerlich|adjective|ridiculous
3918.0|die Airline|noun|airline
3919.0|der Akt|noun|act
3920.0|außerordentlich|adjective|extraordinary
3921.0|der Empfang|noun|reception
3922.0|minimal|adjective|minimal
3923.0|der Nacken|noun|neck
3924.0|der Republikaner|noun|Republican
3925.0|der Rhythmus|noun|rhythm
3926.0|unerwartet|adjective|unexpected
3927.0|die Unterschrift|noun|signature
3928.0|anfallen|verb|to attack
3928.001|anfallen|verb|to accumulate
3929.0|der Ausfall|noun|failure
3929.001|der Ausfall|noun|breakdown
3930.0|beantragen|verb|to apply for
3931.0|daheim|adverb|at home
3932.0|der Offizier|noun|officer
3933.0|der Protagonist|noun|protagonist
3934.0|quälen|verb|to torment
3935.0|die Strömung|noun|current
3935.001|die Strömung|noun|trend
3936.0|überfordern|verb|to overtax
3936.001|überfordern|verb|to be too much
3937.0|dokumentieren|verb|to document
3938.0|die Gliederung|noun|structure
3938.001|die Gliederung|noun|organization
3938.002|die Gliederung|noun|outline
3939.0|die Kartoffel|noun|potato
3940.0|schleichen|verb|to creep
3940.001|schleichen|verb|to prowl
3940.002|schleichen|verb|to sneak
3941.0|zulegen|verb|to gain
3941.001|zulegen|verb|to put on
3941.002|zulegen|verb|to get
3942.0|der Aktionär|noun|shareholder
3943.0|auseinandersetzen|verb|to deal with
3944.0|bestrafen|verb|to punish
3945.0|einlegen|verb|to put in
3945.001|einlegen|verb|to insert
3946.0|erlernen|verb|to learn
3947.0|der Friedhof|noun|cemetery
3948.0|materiell|adjective|financial
3948.001|materiell|adjective|material
3949.0|der Produzent|noun|producer
3950.0|die Transparenz|noun|transparency
3950.001|die Transparenz|noun|clarity
3951.0|der Asylbewerber|noun|asylum seeker
3952.0|der Eigentümer|noun|owner
3953.0|die Fabrik|noun|factory
3954.0|mutig|adjective|courageous
3955.0|der Stolz|noun|pride
3956.0|sympathisch|adjective|sympathetic
3957.0|die Tafel|noun|board
3957.001|die Tafel|noun|table
3958.0|die Transformation|noun|transformation
3959.0|die Uniform|noun|uniform
3960.0|weigern (sich)|verb|to refuse
3961.0|die Akte|noun|file
3962.0|charakterisieren|verb|to characterize
3963.0|fotografieren|verb|to photograph
3964.0|das Heft|noun|notebook
3965.0|hilfreich|adjective|helpful
3966.0|kombinieren|verb|to combine
3967.0|königlich|adjective|royal
3968.0|das Magnetfeld|noun|magnetic field
3969.0|die Mode|noun|fashion
3970.0|die Schlagzeile|noun|headline
3970.001|die Schlagzeile|noun|caption
3971.0|schmutzig|adjective|dirty
3972.0|überziehen|verb|to cover
3972.001|überziehen|verb|to put on
3972.002|überziehen|verb|to overdraw
3973.0|zumeist|adverb|for the most part
3974.0|gemütlich|adjective|comfortable
3974.001|gemütlich|adjective|cozy
3975.0|der Spanier|noun|Spaniard
3976.0|das Zeitalter|noun|age
3976.001|das Zeitalter|noun|period
3977.0|ausstrecken|verb|to stretch (out)
3978.0|blass|adjective|pale
3979.0|irritieren|verb|to irritate
3979.001|irritieren|verb|to confuse
3980.0|der Jurist|noun|jurist
3980.001|der Jurist|noun|lawyer
3981.0|die Mission|noun|mission
3982.0|das Mitochondrium|noun|mitochondrion
3983.0|das Neuron|noun|neuron
3984.0|die Regulation|noun|regulation
3985.0|der Rücktritt|noun|resignation
3985.001|der Rücktritt|noun|withdrawal
3986.0|die Schätzung|noun|estimate
3986.001|die Schätzung|noun|estimation
3987.0|die Entropie|noun|entropy
3988.0|das Gelenk|noun|joint
3988.001|das Gelenk|noun|hinge
3989.0|der Marktanteil|noun|market share
3990.0|regulieren|verb|to regulate
3991.0|der Rundfunk|noun|broadcast
3992.0|die Teilnahme|noun|participation
3993.0|die Thermodynamik|noun|thermodynamics
3994.0|der LKW (Lastkraftwagen)|noun|truck
3995.0|der Quatsch|noun|nonsense
3996.0|romantisch|adjective|romantic
3997.0|das Substrat|noun|substrate
3998.0|erlangen|verb|to obtain
3998.001|erlangen|verb|to secure
3999.0|zumachen|verb|to close
3999.001|zumachen|verb|to shut down
4000.0|ausstellen|verb|to display
4000.001|ausstellen|verb|to issue
4000.002|ausstellen|verb|to make out
4001.0|das Becken|noun|pool
4001.001|das Becken|noun|pelvis
4002.0|kreuzen|verb|to cross
4003.0|zart|adjective|tender
4004.0|der Zwang|noun|force
4004.001|der Zwang|noun|pressure
4004.002|der Zwang|noun|compulsion
4005.0|der Engländer|noun|Englishman
4005.001|der Engländer|noun|English
4006.0|die Münze|noun|coin
4007.0|die Nachrichtenagentur|noun|news agency
4008.0|seitlich|adjective|laterally
4008.001|seitlich|adjective|at/to the side
4009.0|das Abendessen|noun|dinner
4010.0|der Beobachter|noun|observer
4011.0|der Durchmesser|noun|diameter
4012.0|die Oper|noun|opera
4013.0|satt|adjective|full
4013.001|satt|adjective|fed up
4014.0|die SPÖ (Sozialdemokratische Partei Österreichs)|noun|
4015.0|symbolisch|adjective|symbolic
4016.0|das T-Shirt|noun|T-shirt
4017.0|die Zerstörung|noun|destruction
4018.0|gestehen|verb|to confess
4019.0|die Kerze|noun|candle
4020.0|die Konferenz|noun|conference
4021.0|ländlich|adjective|rural
4022.0|das Stadium|noun|stage
4022.001|das Stadium|noun|phase
4023.0|das Unrecht|noun|injustice
4023.001|das Unrecht|noun|wrong
4024.0|die Versicherung|noun|insurance
4024.001|die Versicherung|noun|assurance
4025.0|die Wurst|noun|sausage
4026.0|anspruchsvoll|adjective|sophisticated
4027.0|das Bedenken|noun|concern
4027.001|das Bedenken|noun|doubt
4028.0|der Cent|noun|cent
4029.0|ermorden|verb|to murder
4029.001|ermorden|verb|to kill
4030.0|geometrisch|adjective|geometric
4031.0|die Geschwister (pl)|noun|siblings
4032.0|kleiden|verb|to dress
4033.0|ragen|verb|to protrude
4034.0|der Staub|noun|dust
4035.0|unwahrscheinlich|adjective|improbable
4035.001|unwahrscheinlich|adjective|unlikely
4036.0|au|interjection|ouch
4037.0|aufgreifen|verb|to take up
4038.0|beauftragen|verb|to give sb the task of doing sth
4038.001|beauftragen|verb|to hire (a firm)
4039.0|der Brand|noun|fire
4040.0|eindringen|verb|to enter
4040.001|eindringen|verb|to penetrate
4041.0|die Erfüllung|noun|fulfillment
4042.0|das Examen|noun|exam
4043.0|der Kristall|noun|crystal
4044.0|partiell|adjective|partial
4045.0|die Schale|noun|bowl
4046.0|scheißen|verb|to shit
4046.001|scheißen|verb|to crap
4047.0|der Schiedsrichter|noun|referee
4047.001|der Schiedsrichter|noun|judge (in sports)
4048.0|der Tanz|noun|dance
4049.0|tippen|verb|to tap
4049.001|tippen|verb|to type
4050.0|das Universum|noun|universe
4051.0|vernetzen|verb|to link
4051.001|vernetzen|verb|to network
4052.0|vierzehn|number|fourteen
4053.0|weitermachen|verb|to carry on
4053.001|weitermachen|verb|to continue
4054.0|abhauen|verb|to take off
4054.001|abhauen|verb|to run away
4055.0|die Ablehnung|noun|refusal
4055.001|die Ablehnung|noun|rejection
4056.0|die Abwehr|noun|defense
4057.0|der Arsch|noun|ass
4057.001|der Arsch|noun|behind
4058.0|auskennen|verb|to know one’s way around
4058.001|auskennen|verb|to be well informed
4059.0|die Globalisierung|noun|globalization
4060.0|die Kampagne|noun|campaign
4061.0|klauen|verb|to steal
4061.001|klauen|verb|to shoplift
4062.0|das Rathaus|noun|town hall
4063.0|schwul|adjective|gay
4064.0|ablenken|verb|to distract
4064.001|ablenken|verb|to deflect
4065.0|bemerkenswert|adjective|remarkable
4066.0|das Camp|noun|camp
4067.0|der Daumen|noun|thumb
4068.0|einseitig|adjective|one-sided
4069.0|lauschen|verb|to listen
4069.001|lauschen|verb|to eavesdrop
4070.0|nachvollziehen|verb|to understand
4070.001|nachvollziehen|verb|to relate to sth
4071.0|Nordrhein-Westfalen|noun|North Rhine-Westphalia
4072.0|der Verstand|noun|reason
4073.0|zugunsten|preposition|in favor of
4074.0|anmerken|verb|to remark
4074.001|anmerken|verb|to notice
4074.002|anmerken|verb|to let show
4075.0|bewähren (sich)|verb|to prove (oneself)
4076.0|bundesweit|adjective|nationwide
4077.0|durchziehen|verb|to see sth through
4077.001|durchziehen|verb|to follow through
4078.0|erholen (sich)|verb|to recover
4078.001|erholen (sich)|verb|to relax
4079.0|der Kohlenstoff|noun|carbon
4080.0|die Quote|noun|rate
4080.001|die Quote|noun|quota
4080.002|die Quote|noun|ratio
4081.0|die Vorlage|noun|draft
4081.001|die Vorlage|noun|model
4081.002|die Vorlage|noun|submission
4082.0|das Vorzeichen|noun|sign
4082.001|das Vorzeichen|noun|omen
4083.0|der Zugriff|noun|access
4084.0|aromatisch|adjective|aromatic
4085.0|der Grenzwert|noun|threshold
4085.001|der Grenzwert|noun|limit
4086.0|die Großstadt|noun|large city
4086.001|die Großstadt|noun|metropolis
4087.0|hervorheben|verb|to emphasize
4087.001|hervorheben|verb|to stress
4088.0|das Lokal|noun|pub
4088.001|das Lokal|noun|bar
4089.0|die Mitternacht|noun|midnight
4090.0|thermisch|adjective|thermal
4091.0|vermindern|verb|to reduce
4091.001|vermindern|verb|to decrease
4092.0|verwandt|adjective|related
4093.0|die Beschleunigung|noun|acceleration
4094.0|der Bundespräsident|noun|Federal President
4095.0|die Erfindung|noun|invention
4096.0|die Fliege|noun|fly
4097.0|das Immunsystem|noun|immune system
4098.0|platzen|verb|to burst
4098.001|platzen|verb|to split
4099.0|die Pressekonferenz|noun|press conference
4100.0|servieren|verb|to serve
4101.0|der Sessel|noun|armchair
4102.0|der Strahl|noun|ray
4102.001|der Strahl|noun|beam
4103.0|die Anwesenheit|noun|presence
4104.0|der Bube|noun|boy
4105.0|die Geldpolitik|noun|financial policy
4106.0|gewissermaßen|adverb|so to speak
4106.001|gewissermaßen|adverb|as it were
4107.0|der Ingenieur|noun|engineer
4108.0|das Manuskript|noun|manuscript
4109.0|die Nacherfüllung|noun|supplementary performance
4110.0|sachlich|adjective|objective
4110.001|sachlich|adjective|matter-of-fact
4111.0|der Ausschuss|noun|committee
4112.0|der Mitgliedstaat|noun|member state
4113.0|die Spaltung|noun|split
4113.001|die Spaltung|noun|splitting
4114.0|das Antibiotikum|noun|antibiotic
4115.0|anweisen|verb|to order to do
4115.001|anweisen|verb|to instruct
4115.002|anweisen|verb|to direct
4116.0|der Ausflug|noun|excursion
4116.001|der Ausflug|noun|trip
4117.0|außergewöhnlich|adjective|unusual
4117.001|außergewöhnlich|adjective|extraordinary
4118.0|die Baustelle|noun|building site
4118.001|die Baustelle|noun|construction site
4119.0|der Index|noun|index
4120.0|der Kasten|noun|box
4120.001|der Kasten|noun|crate
4121.0|Kölner|adjective|Cologne
4122.0|der Pariser|noun|Parisian
4122.001|der Pariser|noun|condom
4123.0|schimpfen|verb|to scold
4123.001|schimpfen|verb|to rant
4124.0|die Sicherung|noun|protection
4124.001|die Sicherung|noun|fuse
4125.0|die Steigung|noun|ascent
4125.001|die Steigung|noun|slope
4126.0|wegnehmen|verb|to take away
4127.0|worum|pronoun|what about
4128.0|der Balkon|noun|balcony
4129.0|bar|adjective|cash
4130.0|das Business|noun|business
4131.0|das Duell|noun|duel
4132.0|erfreuen|verb|to please
4132.001|erfreuen|verb|to delight
4133.0|erschließen|verb|to develop
4133.001|erschließen|verb|to tap
4133.002|erschließen|verb|to make out
4134.0|das Gewehr|noun|rifle
4134.001|das Gewehr|noun|shotgun
4135.0|das Mittelmeer|noun|Mediterranean Sea
4136.0|das Tuch|noun|cloth
4136.001|das Tuch|noun|scarf
4137.0|vereinfachen|verb|to simplify
4138.0|die Wende|noun|change (esp. the 1989–90 political change in the GDR)
4139.0|die Agentur|noun|agency
4140.0|das Bündnis|noun|alliance
4141.0|flüchtig|adjective|fugitive
4141.001|flüchtig|adjective|cursory
4141.002|flüchtig|adjective|fleeting
4142.0|die Geographie|noun|geography
4143.0|das Lebewesen|noun|living being
4144.0|der Ozean|noun|ocean
4145.0|Pakistan|noun|Pakistan
4146.0|Rheinland-Pfalz|noun|Rhineland-Palatinate
4147.0|der Sektor|noun|sector
4148.0|umsonst|adverb|for free
4148.001|umsonst|adverb|in vain
4149.0|verdächtig|adjective|suspicious
4150.0|zuverlässig|adjective|reliable
4151.0|abheben|verb|to take off
4151.001|abheben|verb|to withdraw
4152.0|alltäglich|adjective|daily
4152.001|alltäglich|adjective|usual
4152.002|alltäglich|adjective|ordinary
4153.0|anbringen|verb|to affix
4153.001|anbringen|verb|to attach
4153.002|anbringen|verb|to put up
4154.0|entgehen|verb|to avoid
4154.001|entgehen|verb|to escape
4155.0|die Fortsetzung|noun|continuation
4156.0|lauter|adverb|nothing but
4156.001|lauter|adverb|just
4156.002|lauter|adverb|a lot of
4157.0|der Mediziner|noun|doctor
4157.001|der Mediziner|noun|physician
4158.0|der Tunnel|noun|tunnel
4159.0|der Assistent|noun|assistant
4160.0|die Differenzierung|noun|differentiation
4161.0|drastisch|adjective|drastic
4162.0|gleichmäßig|adjective|regular
4162.001|gleichmäßig|adjective|even
4163.0|hinnehmen|verb|to accept
4164.0|Mexiko|noun|Mexico
4165.0|die Moderne|noun|modern age
4165.001|die Moderne|noun|modernism
4166.0|molekular|adjective|molecular
4167.0|die Nachbarschaft|noun|neighborhood
4168.0|der Siedepunkt|noun|boiling point
4169.0|stationär|adjective|inpatient
4169.001|stationär|adjective|fixed
4169.002|stationär|adjective|stationary
4170.0|die Taliban (pl)|noun|Taliban
4171.0|brutal|adjective|brutal
4172.0|ehrenamtlich|adjective|honorary
4172.001|ehrenamtlich|adjective|voluntary
4173.0|großzügig|adjective|generous
4174.0|die Redaktion|noun|editorial work
4174.001|die Redaktion|noun|editorial staff
4175.0|der Schweiß|noun|sweat
4176.0|der Spruch|noun|saying
4176.001|der Spruch|noun|slogan
4177.0|strikt|adjective|strict
4178.0|die Befragung|noun|questioning
4178.001|die Befragung|noun|survey
4178.002|die Befragung|noun|interview
4179.0|die Einzige|noun|only one
4180.0|die Eizelle|noun|ovum
4180.001|die Eizelle|noun|egg cell
4181.0|fit|adjective|fit
4182.0|die Flüchtlingspolitik|noun|refugee policy
4183.0|der Haufen|noun|heap
4183.001|der Haufen|noun|pile
4183.002|der Haufen|noun|load
4184.0|die Infektion|noun|infection
4185.0|der Keks|noun|cookie
4186.0|die Sorte|noun|kind
4186.001|die Sorte|noun|variety
4187.0|zueinander|adverb|to one another
4188.0|der Container|noun|container
4189.0|gelassen|adjective|calm
4189.001|gelassen|adjective|composed
4190.0|live|adjective|live
4191.0|die Mutation|noun|mutation
4192.0|sozialistisch|adjective|socialist
4193.0|überstehen|verb|to overcome
4193.001|überstehen|verb|to survive
4194.0|die Vermutung|noun|assumption
4194.001|die Vermutung|noun|presumption
4195.0|aufspringen|verb|to jump up/on
4195.001|aufspringen|verb|to burst open
4196.0|der Käse|noun|cheese
4197.0|losgehen|verb|to go off
4197.001|losgehen|verb|to start
4198.0|das Maul|noun|mouth
4198.001|das Maul|noun|jaws
4199.0|protestieren|verb|to protest
4200.0|schämen (sich)|verb|to be ashamed
4201.0|die Alpen (pl)|noun|Alps
4202.0|die Berufung|noun|appeal
4202.001|die Berufung|noun|vocation
4202.002|die Berufung|noun|appointment
4203.0|die Einteilung|noun|classification
4203.001|die Einteilung|noun|division
4204.0|der Eintritt|noun|entry
4204.001|der Eintritt|noun|admission
4205.0|die Geliebte|noun|lover
4206.0|das Gramm|noun|gram
4207.0|die Hüfte|noun|hip
4208.0|neulich|adverb|recently
4208.001|neulich|adverb|the other day
4209.0|regelrecht|adjective|proper
4209.001|regelrecht|adjective|real
4210.0|verankern|verb|to anchor
4210.001|verankern|verb|to enshrine
4211.0|der Zähler|noun|counter
4211.001|der Zähler|noun|meter
